Year,Model,Color,Base MSRP,Markup,Dealer Price,Shipping Status,Pre-Sold,Hold Status,VIN,Dealer,Dealer State
2024,Woodland Edition AWD,Midnight Black Metallic,48625,0,48625,Factory to port,True,,5TDCSKFC9RS13M875,Toyota of Olympia,WA
2024,XSE AWD,Midnight Black Metallic,46135,0,46135,Factory to port,False,,5TDCSKFC9RS15D365,City Toyota,CA
2024,Woodland Edition AWD,Cement,48625,0,48625,Factory to port,False,DealerHold,5TDCSKFC9RS16C793,Bighorn Toyota,CO
2024,XSE AWD,Cement,46135,995,47130,Factory to port,True,,5TDCSKFCXRS11O210,Hanlees Fairfield Toyota,CA
2024,XSE AWD,Cement,46135,0,46135,Port to dealer,False,Available,5TDCSKFCXRS126199,Chuck Patterson Toyota Dodge,CA
2024,XSE AWD,Cement,46135,0,46135,Port to dealer,False,Available,5TDCSKFCXRS126817,Penske Toyota,CA
2024,XSE AWD,Celestial Silver Metallic,46135,995,47130,Port to dealer,True,DealerHold,5TDCSKFCXRS127479,Toyota Town,CA
2024,Woodland Edition AWD,Midnight Black Metallic,48625,0,48625,Port to dealer,False,DealerHold,5TDCSKFCXRS127823,Toyota of Stamford,CT
2024,Woodland Edition AWD,Cement,48625,0,48625,Port to dealer,True,DealerHold,5TDCSKFCXRS128146,Rogers Toyota of Hermiston,OR
2024,Woodland Edition AWD,Cement,48625,0,48625,Port to dealer,True,Available,5TDCSKFCXRS128177,Hansel Toyota,CA
2024,XSE AWD,Cement,46135,0,46135,Port to dealer,True,Available,5TDCSKFCXRS128275,Toyota Marin,CA
2024,Woodland Edition AWD,Cement,48625,0,48625,Factory to port,True,Available,5TDCSKFCXRS12L979,Doxon Toyota,WA
2024,Woodland Edition AWD,Cement,48625,0,48625,Factory to port,True,DealerHold,5TDCSKFCXRS12M890,Luther Brookdale Toyota,MN
2024,Woodland Edition AWD,Cement,48625,0,48625,Factory to port,True,DealerHold,5TDCSKFCXRS12M923,"Pedersen Toyota, Ltd.",CO
2024,Woodland Edition AWD,Midnight Black Metallic,48625,0,48625,Factory to port,False,,5TDCSKFCXRS13L539,Westbury Toyota,NY
2024,Woodland Edition AWD,Cement,48625,0,48625,Factory to port,True,,5TDCSKFCXRS13L685,Beck Toyota,IN
2024,Woodland Edition AWD,Cement,48625,2098,50723,Factory to port,True,DealerHold,5TDCSKFCXRS13L735,Toyota of Surprise,AZ
2024,XSE AWD,Celestial Silver Metallic,46135,0,46135,Factory to port,True,,5TDCSKFCXRS13M142,One Toyota of Oakland,CA
2024,XSE AWD,Celestial Silver Metallic,46135,4273,50408,Factory to port,False,DealerHold,5TDCSKFCXRS13M660,AutoNation Toyota Hayward,CA
2024,Woodland Edition AWD,Midnight Black Metallic,48625,0,48625,Factory to port,True,Available,5TDCSKFCXRS13M898,Toyota of Cedar Park,TX
2024,XSE AWD,Midnight Black Metallic,46135,0,46135,Factory to port,False,,5TDCSKFCXRS14D380,City Toyota,CA
2024,Woodland Edition AWD,Cement,48625,0,48625,Factory to port,False,DealerHold,5TDCSKFCXRS15D777,Toyota of Olympia,WA
2024,Woodland Edition AWD,Midnight Black Metallic,48625,0,48625,Factory to port,False,DealerHold,5TDCSKFCXRS16C964,Penn Toyota,NY
2024,XSE AWD,Cement,46135,0,46135,Factory to port,False,,5TDCSKFCXRS17C975,Ken Ganley Toyota Akron,OH
2024,Woodland Edition AWD,Cement,48625,0,48625,Factory to port,False,,5TDCSKFCXRS17D544,Toyota of Boardman,OH
2024,XSE FWD,Ruby Flare Pearl,45245,0,45245,Factory to port,False,Available,5TDDRKEC0RS14C823,Coggin Toyota at the Avenues,FL
2024,XSE FWD,Ice Cap,45245,0,45245,Factory to port,False,,5TDDRKEC0RS16D168,Chicago Northside Toyota,IL
2024,XSE FWD,Celestial Silver Metallic,45245,0,45245,Factory to port,False,,5TDDRKEC1RS14D091,Arlington Toyota,FL
2024,XSE FWD,Ruby Flare Pearl,45245,0,45245,Factory to port,False,Available,5TDDRKEC1RS17C686,Palmer's Airport Toyota,AL
2024,XSE FWD,Cement,45245,0,45245,At dealer,False,,5TDDRKEC1RS198524,Malloy Toyota,VA
2024,XSE FWD,Ice Cap,45245,0,45245,Factory to port,False,DealerHold,5TDDRKEC2RS12M237,Flow Toyota of Statesville,NC
2024,XSE FWD,Midnight Black Metallic,45245,495,45740,Factory to port,False,DealerHold,5TDDRKEC2RS12M853,Waldorf Toyota,MD
2024,XSE FWD,Ruby Flare Pearl,45245,0,45245,Factory to port,False,Available,5TDDRKEC2RS13L553,Toyota of North Miami,FL
2024,XSE FWD,Cement,45245,0,45245,Factory to port,False,Available,5TDDRKEC2RS15D838,Toyota of Tampa Bay,FL
2024,XSE FWD,Ice Cap,45245,0,45245,Factory to port,False,Available,5TDDRKEC2RS17D622,Venice Toyota,FL
2024,XSE FWD,Cement,45245,0,45245,At dealer,False,,5TDDRKEC2RS196619,Miller Toyota,VA
2024,XSE FWD,Ruby Flare Pearl,45245,0,45245,At dealer,False,DealerHold,5TDDRKEC2RS198211,Bayside Toyota,MD
2024,XSE FWD,Celestial Silver Metallic,45245,0,45245,Port to dealer,True,,5TDDRKEC2RS199259,Avondale Toyota,AZ
2024,XSE FWD,Midnight Black Metallic,45245,1595,46840,Factory to port,True,,5TDDRKEC3RS12L842,Findlay Toyota,NV
2024,XSE FWD,Celestial Silver Metallic,45245,0,45245,Factory to port,False,,5TDDRKEC3RS12M828,AutoNation Toyota Libertyville,IL
2024,XSE FWD,Ice Cap,45245,799,46044,Factory to port,False,DealerHold,5TDDRKEC3RS13L996,Roswell Toyota,NM
2024,XSE FWD,Ice Cap,45245,1595,46840,Factory to port,False,,5TDDRKEC3RS16D620,Findlay Toyota,NV
2024,XSE FWD,Celestial Silver Metallic,45245,0,45245,At dealer,False,DealerHold,5TDDRKEC3RS199819,Toyota of Greensboro,NC
2024,XSE FWD,Ice Cap,45245,0,45245,Factory to port,False,DealerHold,5TDDRKEC3RS200032,Jim Hudson Toyota,SC
2024,XSE FWD,Cement,45245,0,45245,Factory to port,False,DealerHold,5TDDRKEC4RS14D067,AutoNation Toyota Tempe,AZ
2024,XSE FWD,Ice Cap,45245,0,45245,Factory to port,False,DealerHold,5TDDRKEC4RS15D310,Atlanta Toyota,GA
2024,XSE FWD,Ice Cap,45245,0,45245,Factory to port,False,,5TDDRKEC4RS18D259,Toyota of Bowling Green,KY
2024,XSE FWD,Cement,45245,0,45245,At dealer,True,DealerHold,5TDDRKEC4RS198596,Toyota of Santa Maria,CA
2024,XSE FWD,Cement,45245,0,45245,Port to dealer,False,DealerHold,5TDDRKEC4RS199215,Wagner Toyota,NE
2024,XSE FWD,Celestial Silver Metallic,45245,0,45245,Factory to port,False,Available,5TDDRKEC4RS199831,Arlington Toyota,FL
2024,XSE FWD,Ruby Flare Pearl,45245,0,45245,Factory to port,False,DealerHold,5TDDRKEC4RS199974,Heyward Allen Toyota,GA
2024,XSE FWD,Ruby Flare Pearl,45245,0,45245,Factory to port,False,,5TDDRKEC5RS14C607,Palmer's Airport Toyota,AL
2024,XSE FWD,Ruby Flare Pearl,45245,0,45245,Factory to port,False,,5TDDRKEC5RS18D335,McDaniel Toyota,OH
2024,XSE FWD,Cement,45245,0,45245,Factory to port,False,DealerHold,5TDDRKEC6RS14D216,AutoNation Toyota Tempe,AZ
2024,XSE FWD,Ruby Flare Pearl,45245,0,45245,Factory to port,False,Available,5TDDRKEC6RS14D250,Ed Morse Delray Toyota,FL
2024,XSE FWD,Blueprint,45245,0,45245,Factory to port,False,,5TDDRKEC6RS15D941,Bell Road Toyota,AZ
2024,XSE FWD,Celestial Silver Metallic,45245,0,45245,Factory to port,False,DealerHold,5TDDRKEC6RS200574,Coggin Toyota at the Avenues,FL
2024,XSE FWD,Ice Cap,45245,1595,46840,Factory to port,True,,5TDDRKEC7RS13L659,Findlay Toyota,NV
2024,XSE FWD,Ice Cap,45245,0,45245,Port to dealer,False,DealerHold,5TDDRKEC7RS198513,Big Two Toyota of Chandler,AZ
2024,XSE FWD,Ruby Flare Pearl,45245,0,45245,At dealer,False,Available,5TDDRKEC7RS198527,Toyota West,OH
2024,XSE FWD,Ruby Flare Pearl,45245,0,45245,Port to dealer,False,DealerHold,5TDDRKEC7RS199693,Sam Leman Toyota Bloomington,IL
2024,XSE FWD,Blueprint,45245,0,45245,Factory to port,False,,5TDDRKEC8RS12M744,Coughlin Toyota,OH
2024,XSE FWD,Celestial Silver Metallic,45245,0,45245,Factory to port,False,,5TDDRKEC8RS15D391,Malloy Toyota,VA
2024,XSE FWD,Cement,45245,0,45245,Factory to port,False,Available,5TDDRKEC8RS15D729,Clearwater Toyota,FL
2024,XSE FWD,Ice Cap,45245,2098,47343,Factory to port,True,DealerHold,5TDDRKEC8RS16D239,Toyota of Surprise,AZ
2024,XSE FWD,Ruby Flare Pearl,45245,0,45245,Factory to port,False,,5TDDRKEC8RS200088,AutoNation Toyota Weston,FL
2024,XSE FWD,Celestial Silver Metallic,45245,0,45245,Factory to port,False,Available,5TDDRKEC9RS14D288,Toyota of Deerfield Beach,FL
2024,XSE FWD,Ice Cap,45245,0,45245,Factory to port,False,DealerHold,5TDDRKEC9RS16D220,Toyota of Bourbonnais,IL
2024,XSE FWD,Ice Cap,45245,0,45245,Factory to port,False,,5TDDRKEC9RS18D077,Joseph Toyota of Cincinnati,OH
2024,XSE FWD,Cement,45245,0,45245,At dealer,False,Available,5TDDRKEC9RS198674,Heritage Toyota Catonsville,MD
2024,XSE FWD,Ice Cap,45245,0,45245,Factory to port,True,DealerHold,5TDDRKEC9RS200276,AutoNation Toyota Winter Park,FL
2024,XSE FWD,Ice Cap,45245,0,45245,Factory to port,True,DealerHold,5TDDRKECXRS12M180,Cobb County Toyota,GA
2024,XSE FWD,Ice Cap,45245,0,45245,Factory to port,False,,5TDDRKECXRS13M496,Premier Toyota,NE
2024,XSE FWD,Ice Cap,45245,0,45245,Factory to port,True,DealerHold,5TDDRKECXRS15D828,Cherokee County Toyota,GA
2024,XSE FWD,Cement,45245,0,45245,Factory to port,False,,5TDDRKECXRS16D811,Toyota of Erie,PA
2024,XSE FWD,Midnight Black Metallic,45245,3994,49239,Port to dealer,False,Available,5TDDRKECXRS200609,Schaumburg Toyota,IL
2024,XSE AWD,Celestial Silver Metallic,46135,0,46135,Factory to port,False,DealerHold,5TDDSKFC0RS122876,Rick Collins Toyota,IA
2024,XSE AWD,Ice Cap,46135,0,46135,Port to dealer,False,DealerHold,5TDDSKFC0RS125759,Toyota of Escondido,CA
2024,XSE AWD,Celestial Silver Metallic,46135,0,46135,Port to dealer,False,DealerHold,5TDDSKFC0RS125972,Toyota of Lake City,WA
2024,XSE AWD,Celestial Silver Metallic,46135,0,46135,Port to dealer,False,Available,5TDDSKFC0RS126331,Lithia Toyota of Springfield,OR
2024,XSE AWD,Ice Cap,46135,0,46135,Port to dealer,False,DealerHold,5TDDSKFC0RS127074,Fremont Toyota,CA
2024,XSE AWD,Midnight Black Metallic,46135,0,46135,At dealer,False,DealerHold,5TDDSKFC0RS127236,Chicago Northside Toyota,IL
2024,XSE AWD,Midnight Black Metallic,46135,0,46135,At dealer,True,Available,5TDDSKFC0RS127351,Heart City Toyota,IN
2024,XSE AWD,Cement,46135,0,46135,Port to dealer,True,DealerHold,5TDDSKFC0RS127916,St. Charles Toyota,IL
2024,XSE AWD,Midnight Black Metallic,46135,0,46135,Port to dealer,True,DealerHold,5TDDSKFC0RS127950,Sloane Toyota of Glenside,PA
2024,XSE AWD,Midnight Black Metallic,46135,0,46135,Port to dealer,False,DealerHold,5TDDSKFC0RS127978,Baierl Toyota,PA
2024,XSE AWD,Midnight Black Metallic,46135,0,46135,Port to dealer,False,DealerHold,5TDDSKFC0RS128094,Toyota of Runnemede,NJ
2024,XSE AWD,Ruby Flare Pearl,46135,0,46135,Port to dealer,True,DealerHold,5TDDSKFC0RS128306,Oak Lawn Toyota,IL
2024,XSE AWD,Ice Cap,46135,0,46135,Factory to port,True,DealerHold,5TDDSKFC0RS12L915,Stephen Wade Toyota,UT
2024,XSE AWD,Cement,46135,2575,48710,Factory to port,False,DealerHold,5TDDSKFC0RS13L862,Simi Valley Toyota,CA
2024,XSE AWD,Ruby Flare Pearl,46135,0,46135,Factory to port,True,DealerHold,5TDDSKFC0RS13M252,Byers Toyota,OH
2024,XSE AWD,Blueprint,46135,0,46135,Factory to port,False,,5TDDSKFC0RS14C758,Danville Toyota,VA
2024,XSE AWD,Cement,46135,0,46135,Factory to port,False,DealerHold,5TDDSKFC0RS14C999,Lia Toyota of Northampton,MA
2024,XSE AWD,Midnight Black Metallic,46135,0,46135,Factory to port,True,DealerHold,5TDDSKFC0RS15D727,Jones Toyota,MD
2024,XSE AWD,Cement,46135,0,46135,Factory to port,False,DealerHold,5TDDSKFC0RS16C928,Gettel Toyota of Lakewood,FL
2024,XSE AWD,Ruby Flare Pearl,46135,0,46135,Factory to port,False,DealerHold,5TDDSKFC0RS16D304,Kendall Toyota,OR
2024,XSE AWD,Celestial Silver Metallic,46135,0,46135,Port to dealer,False,,5TDDSKFC1RS126807,DARCARS Toyota,MD
2024,XSE AWD,Cement,46135,1995,48130,At dealer,False,,5TDDSKFC1RS126824,Mechanicsville Toyota,VA
2024,XSE AWD,Cement,46135,0,46135,Port to dealer,False,DealerHold,5TDDSKFC1RS127276,Ken Ganley Toyota,PA
2024,XSE AWD,Cement,46135,0,46135,Port to dealer,False,,5TDDSKFC1RS127522,Aubrey Alexander Toyota,PA
2024,XSE AWD,Ice Cap,46135,0,46135,Port to dealer,True,,5TDDSKFC1RS127603,Hansel Toyota,CA
2024,XSE AWD,Cement,46135,0,46135,Port to dealer,False,DealerHold,5TDDSKFC1RS127715,Queensboro Toyota,NY
2024,XSE AWD,Blueprint,46135,0,46135,Port to dealer,True,DealerHold,5TDDSKFC1RS127908,Rogers Toyota of Hermiston,OR
2024,XSE AWD,Midnight Black Metallic,46135,0,46135,Port to dealer,False,DealerHold,5TDDSKFC1RS128279,DARCARS Toyota,MD
2024,XSE AWD,Blueprint,46135,0,46135,Factory to port,False,DealerHold,5TDDSKFC1RS12M703,AutoNation Toyota Mall of Georgia,GA
2024,XSE AWD,Cement,46135,2495,48630,Factory to port,True,DealerHold,5TDDSKFC1RS13L790,Toyota of Orange,CA
2024,XSE AWD,Cement,46135,0,46135,Factory to port,False,,5TDDSKFC1RS13M504,Toyota of Erie,PA
2024,XSE AWD,Blueprint,46135,0,46135,Factory to port,False,DealerHold,5TDDSKFC1RS13M583,Bennett Toyota of Lebanon,PA
2024,XSE AWD,Cement,46135,195,46330,Factory to port,False,DealerHold,5TDDSKFC1RS14C722,Cabe Toyota Long Beach,CA
2024,XSE AWD,Cement,46135,2995,49130,Factory to port,True,DealerHold,5TDDSKFC1RS14C803,Merced Toyota,CA
2024,XSE AWD,Ice Cap,46135,0,46135,Factory to port,False,,5TDDSKFC1RS14C896,Concord Toyota,CA
2024,XSE AWD,Cement,46135,0,46135,Factory to port,False,Available,5TDDSKFC1RS16C937,Kendall Toyota,FL
2024,XSE AWD,Celestial Silver Metallic,46135,0,46135,Factory to port,False,DealerHold,5TDDSKFC1RS17C738,Berlin City Toyota of Portland,ME
2024,XSE AWD,Ice Cap,46135,0,46135,Factory to port,False,,5TDDSKFC1RS18D349,Hansel Toyota,CA
2024,XSE AWD,Ice Cap,46135,0,46135,Port to dealer,False,DealerHold,5TDDSKFC2RS125939,Kari Toyota,WI
2024,XSE AWD,Blueprint,46135,2190,48325,At dealer,True,DealerHold,5TDDSKFC2RS126122,Sansone Toyota,NJ
2024,XSE AWD,Ice Cap,46135,0,46135,At dealer,False,Available,5TDDSKFC2RS126427,Torrington Toyota,CT
2024,XSE AWD,Midnight Black Metallic,46135,0,46135,At dealer,False,DealerHold,5TDDSKFC2RS126444,Toyota of Stamford,CT
2024,XSE AWD,Midnight Black Metallic,46135,0,46135,Port to dealer,True,,5TDDSKFC2RS126962,I-5 Toyota,WA
2024,XSE AWD,Ice Cap,46135,0,46135,Port to dealer,False,DealerHold,5TDDSKFC2RS127058,Herb Chambers Toyota of Boston,MA
2024,XSE AWD,Ice Cap,46135,0,46135,Port to dealer,True,DealerHold,5TDDSKFC2RS127223,Williams Toyota of Sayre,PA
2024,XSE AWD,Cement,46135,0,46135,Port to dealer,True,Available,5TDDSKFC2RS127724,Doxon Toyota,WA
2024,XSE AWD,Cement,46135,0,46135,Port to dealer,False,DealerHold,5TDDSKFC2RS127867,Toyota of Pullman,WA
2024,XSE AWD,Cement,46135,0,46135,Port to dealer,True,DealerHold,5TDDSKFC2RS128064,Capitol Toyota of Salem,OR
2024,XSE AWD,Ice Cap,46135,0,46135,Port to dealer,False,DealerHold,5TDDSKFC2RS128372,Conicelli Toyota,PA
2024,XSE AWD,Blueprint,46135,599,46734,Factory to port,False,DealerHold,5TDDSKFC2RS12M211,Hudson Toyota,NJ
2024,XSE AWD,Cement,46135,0,46135,Factory to port,False,,5TDDSKFC2RS13M138,Toyota of Boardman,OH
2024,XSE AWD,Ice Cap,46135,0,46135,Factory to port,False,DealerHold,5TDDSKFC2RS14C387,Bighorn Toyota,CO
2024,XSE AWD,Ruby Flare Pearl,46135,1495,47630,Factory to port,False,,5TDDSKFC2RS14C633,Kolar Toyota,MN
2024,XSE AWD,Ice Cap,46135,0,46135,Factory to port,True,DealerHold,5TDDSKFC2RS14C728,Carlson Toyota,MN
2024,XSE AWD,Ice Cap,46135,1295,47430,Factory to port,False,Available,5TDDSKFC2RS14D104,Toyota of Clovis,CA
2024,XSE AWD,Midnight Black Metallic,46135,0,46135,Factory to port,True,DealerHold,5TDDSKFC2RS15D289,Byers Toyota,OH
2024,XSE AWD,Ruby Flare Pearl,46135,0,46135,Factory to port,False,DealerHold,5TDDSKFC2RS15D311,Dan Cava's Toyota World,WV
2024,XSE AWD,Midnight Black Metallic,46135,0,46135,Factory to port,True,,5TDDSKFC2RS15D650,Toyota of Erie,PA
2024,XSE AWD,Ice Cap,46135,0,46135,Factory to port,False,,5TDDSKFC2RS16D434,Danville Toyota,VA
2024,XSE AWD,Ruby Flare Pearl,46135,0,46135,Factory to port,True,DealerHold,5TDDSKFC2RS16D904,Modesto Toyota,CA
2024,XSE AWD,Blueprint,46135,3994,50129,Factory to port,False,,5TDDSKFC2RS18D117,Schaumburg Toyota,IL
2024,XSE AWD,Celestial Silver Metallic,46135,1798,47933,Factory to port,False,DealerHold,5TDDSKFC3RS11O862,Toyota of Portland on Broadway,OR
2024,XSE AWD,Ice Cap,46135,0,46135,Port to dealer,False,,5TDDSKFC3RS126596,Lithia Toyota of Springfield,OR
2024,XSE AWD,Midnight Black Metallic,46135,0,46135,Port to dealer,True,Available,5TDDSKFC3RS126694,South Bay Toyota,CA
2024,XSE AWD,Midnight Black Metallic,46135,0,46135,Port to dealer,True,DealerHold,5TDDSKFC3RS126775,East Coast Toyota,NJ
2024,XSE AWD,Cement,46135,0,46135,Port to dealer,False,DealerHold,5TDDSKFC3RS126839,Grants Pass Toyota,OR
2024,XSE AWD,Cement,46135,0,46135,Port to dealer,True,DealerHold,5TDDSKFC3RS126856,Coggins Toyota of Bennington,VT
2024,XSE AWD,Celestial Silver Metallic,46135,0,46135,Port to dealer,False,DealerHold,5TDDSKFC3RS127022,DARCARS Toyota,MD
2024,XSE AWD,Ruby Flare Pearl,46135,3994,50129,At dealer,True,DealerHold,5TDDSKFC3RS127361,Schaumburg Toyota,IL
2024,XSE AWD,Blueprint,46135,0,46135,Port to dealer,False,,5TDDSKFC3RS127487,Hillside Toyota,NY
2024,XSE AWD,Ice Cap,46135,0,46135,Port to dealer,False,DealerHold,5TDDSKFC3RS127585,Conicelli Toyota,PA
2024,XSE AWD,Ice Cap,46135,0,46135,Port to dealer,False,DealerHold,5TDDSKFC3RS127795,Edmark Toyota,ID
2024,XSE AWD,Celestial Silver Metallic,46135,0,46135,Port to dealer,False,Available,5TDDSKFC3RS128204,Sheehy Toyota of Fredericksburg,VA
2024,XSE AWD,Midnight Black Metallic,46135,0,46135,Factory to port,True,DealerHold,5TDDSKFC3RS13L614,Faulkner Toyota,PA
2024,XSE AWD,Blueprint,46135,0,46135,Factory to port,True,,5TDDSKFC3RS14C477,Future Toyota of Yuba City,CA
2024,XSE AWD,Celestial Silver Metallic,46135,0,46135,Factory to port,False,DealerHold,5TDDSKFC3RS15E208,Kendall Toyota of Bend,OR
2024,XSE AWD,Celestial Silver Metallic,46135,0,46135,Factory to port,False,,5TDDSKFC3RS16C812,Baxter Toyota of Lincoln,NE
2024,XSE AWD,Midnight Black Metallic,46135,0,46135,Factory to port,True,Available,5TDDSKFC3RS16D300,Toyota of Muncie,IN
2024,XSE AWD,Midnight Black Metallic,46135,0,46135,Factory to port,False,DealerHold,5TDDSKFC3RS16D538,"Bristol Toyota, Inc.",MA
2024,XSE AWD,Blueprint,46135,0,46135,Factory to port,False,DealerHold,5TDDSKFC3RS16D846,Andrew Toyota,WI
2024,XSE AWD,Midnight Black Metallic,46135,0,46135,Factory to port,True,DealerHold,5TDDSKFC3RS17D583,Rudy Luther Toyota,MN
2024,XSE AWD,Blueprint,46135,0,46135,Factory to port,False,,5TDDSKFC3RS18D448,Victory Toyota of Midtown,IL
2024,XSE AWD,Celestial Silver Metallic,46135,3983,50118,At dealer,False,,5TDDSKFC4RS125344,Advantage Toyota of River Oaks,IL
2024,XSE AWD,Celestial Silver Metallic,46135,7282,53417,Port to dealer,False,DealerHold,5TDDSKFC4RS125554,Toyota of Kirkland,WA
2024,XSE AWD,Cement,46135,0,46135,Port to dealer,True,DealerHold,5TDDSKFC4RS126865,Fitzgerald Toyota Chambersburg,PA
2024,XSE AWD,Ruby Flare Pearl,46135,0,46135,Port to dealer,True,DealerHold,5TDDSKFC4RS127191,Brewer Airport Toyota,PA
2024,XSE AWD,Celestial Silver Metallic,46135,0,46135,Port to dealer,False,DealerHold,5TDDSKFC4RS127319,Bill Page Toyota,VA
2024,XSE AWD,Celestial Silver Metallic,46135,0,46135,Port to dealer,True,DealerHold,5TDDSKFC4RS127594,Rudy Luther Toyota,MN
2024,XSE AWD,Blueprint,46135,0,46135,Port to dealer,False,Available,5TDDSKFC4RS127675,Lithia Toyota of Springfield,OR
2024,XSE AWD,Celestial Silver Metallic,46135,0,46135,Factory to port,False,DealerHold,5TDDSKFC4RS128227,Earl Stewart Toyota of North Palm Beach,FL
2024,XSE AWD,Blueprint,46135,0,46135,Port to dealer,False,Available,5TDDSKFC4RS128325,Edmark Toyota,ID
2024,XSE AWD,Celestial Silver Metallic,46135,0,46135,Factory to port,True,DealerHold,5TDDSKFC4RS12L691,Toyota of Greensboro,NC
2024,XSE AWD,Celestial Silver Metallic,46135,0,46135,Factory to port,True,DealerHold,5TDDSKFC4RS13M738,Battlefield Toyota,VA
2024,XSE AWD,Blueprint,46135,0,46135,Factory to port,True,,5TDDSKFC4RS14C990,Allegheny Toyota,PA
2024,XSE AWD,Ice Cap,46135,0,46135,Factory to port,True,DealerHold,5TDDSKFC4RS14D444,Fred Anderson Toyota of Asheville,NC
2024,XSE AWD,Ice Cap,46135,0,46135,Factory to port,True,Available,5TDDSKFC4RS15D696,Lithia Toyota of Klamath Falls,OR
2024,XSE AWD,Cement,46135,0,46135,Factory to port,False,DealerHold,5TDDSKFC4RS15E086,A-1 Toyota,CT
2024,XSE AWD,Celestial Silver Metallic,46135,0,46135,Factory to port,False,DealerHold,5TDDSKFC4RS16D385,Warrenton Toyota,VA
2024,XSE AWD,Cement,46135,0,46135,Factory to port,False,DealerHold,5TDDSKFC4RS16D452,Jones Toyota,MD
2024,XSE AWD,Blueprint,46135,0,46135,Factory to port,False,,5TDDSKFC4RS17D236,McGee Toyota of Dudley,MA
2024,XSE AWD,Midnight Black Metallic,46135,0,46135,Factory to port,False,,5TDDSKFC4RS18C888,Jimmy Vasser Toyota,CA
2024,XSE AWD,Blueprint,46135,0,46135,Factory to port,False,,5TDDSKFC4RS18D880,Elgin Toyota,IL
2024,XSE AWD,Celestial Silver Metallic,46135,0,46135,Factory to port,False,DealerHold,5TDDSKFC5RS11P270,Capitol Toyota of Salem,OR
2024,XSE AWD,Cement,46135,0,46135,At dealer,True,DealerHold,5TDDSKFC5RS125434,Burdick Toyota,NY
2024,XSE AWD,Blueprint,46135,0,46135,Port to dealer,False,DealerHold,5TDDSKFC5RS126552,New Country Toyota of Saratoga Springs,NY
2024,XSE AWD,Ice Cap,46135,895,47030,Port to dealer,True,Available,5TDDSKFC5RS127023,Bennett Toyota,PA
2024,XSE AWD,Cement,46135,0,46135,Port to dealer,False,DealerHold,5TDDSKFC5RS127104,Aubrey Alexander Toyota,PA
2024,XSE AWD,Midnight Black Metallic,46135,0,46135,At dealer,False,DealerHold,5TDDSKFC5RS127247,Moses Toyota,WV
2024,XSE AWD,Midnight Black Metallic,46135,0,46135,Port to dealer,False,DealerHold,5TDDSKFC5RS127376,First Team Toyota,VA
2024,XSE AWD,Celestial Silver Metallic,46135,0,46135,Port to dealer,False,DealerHold,5TDDSKFC5RS127698,City Toyota,CA
2024,XSE AWD,Celestial Silver Metallic,46135,0,46135,Port to dealer,True,DealerHold,5TDDSKFC5RS127894,Victory Toyota,CA
2024,XSE AWD,Celestial Silver Metallic,46135,0,46135,Port to dealer,False,DealerHold,5TDDSKFC5RS127927,AutoNation Toyota Hayward,CA
2024,XSE AWD,Ice Cap,46135,0,46135,Port to dealer,False,DealerHold,5TDDSKFC5RS128348,Advantage Toyota,WV
2024,XSE AWD,Blueprint,46135,0,46135,Port to dealer,True,,5TDDSKFC5RS128382,Toyota of Muncie,IN
2024,XSE AWD,Ice Cap,46135,0,46135,Port to dealer,True,DealerHold,5TDDSKFC5RS128396,Heart City Toyota,IN
2024,XSE AWD,Ice Cap,46135,0,46135,Factory to port,True,DealerHold,5TDDSKFC5RS12L828,DCH Brunswick Toyota,NJ
2024,XSE AWD,Ice Cap,46135,0,46135,Factory to port,True,DealerHold,5TDDSKFC5RS12M509,Rudy Luther Toyota,MN
2024,XSE AWD,Blueprint,46135,0,46135,Factory to port,False,DealerHold,5TDDSKFC5RS13L615,"Bristol Toyota, Inc.",MA
2024,XSE AWD,Blueprint,46135,0,46135,Factory to port,False,DealerHold,5TDDSKFC5RS13L839,Earl Stewart Toyota of North Palm Beach,FL
2024,XSE AWD,Cement,46135,0,46135,Factory to port,False,Available,5TDDSKFC5RS13M389,Lynch Toyota,CT
2024,XSE AWD,Midnight Black Metallic,46135,0,46135,Factory to port,False,Available,5TDDSKFC5RS13M845,Toyota of Vineland,NJ
2024,XSE AWD,Ruby Flare Pearl,46135,0,46135,Factory to port,True,,5TDDSKFC5RS14C349,Walser Bloomington Toyota,MN
2024,XSE AWD,Ice Cap,46135,0,46135,Factory to port,False,,5TDDSKFC5RS14D095,Concord Toyota,CA
2024,XSE AWD,Ice Cap,46135,0,46135,Factory to port,False,DealerHold,5TDDSKFC5RS14D324,City Toyota,CA
2024,XSE AWD,Blueprint,46135,0,46135,Factory to port,True,DealerHold,5TDDSKFC5RS15D299,Luther Brookdale Toyota,MN
2024,XSE AWD,Cement,46135,299,46434,Factory to port,True,,5TDDSKFC5RS15D593,Team Toyota,PA
2024,XSE AWD,Cement,46135,0,46135,Factory to port,True,,5TDDSKFC5RS16D380,Toyota of Greensburg,PA
2024,XSE AWD,Ice Cap,46135,0,46135,Factory to port,False,,5TDDSKFC5RS17D729,Hansel Toyota,CA
2024,XSE AWD,Ice Cap,46135,0,46135,Factory to port,False,,5TDDSKFC5RS18D550,Toyota Marin,CA
2024,XSE AWD,Cement,46135,0,46135,Factory to port,False,,5TDDSKFC5RS18D614,Evans Toyota,IN
